0	1	2	3	4	5	6	7	8	Product
CF00158-00160-14-27037-77078	Prodigal:2.6	CDS	47672	48565	.	-	0	ID=FDIMNEEJ_04488;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_BRUSACORAM_30;locus_tag=FDIMNEEJ_04488;product=integrase	integrase
CF00158-00160-14-27037-77078	Prodigal:2.6	CDS	48806	49060	.	-	0	ID=FDIMNEEJ_04489;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04489;product=hypothetical protein	hypothetical protein
CF00158-00160-14-27037-77078	Prodigal:2.6	CDS	49057	49269	.	-	0	"ID=FDIMNEEJ_04490;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:32HC_5;locus_tag=FDIMNEEJ_04490;note="""";product=hypothetical protein"	hypothetical protein
CF00158-00160-14-27037-77078	Prodigal:2.6	CDS	49614	50042	.	+	0	ID=FDIMNEEJ_04491;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04491;product=hypothetical protein	hypothetical protein
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	144	791	.	+	0	ID=FDIMNEEJ_04492;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_BAKA_50;locus_tag=FDIMNEEJ_04492;product=HNH endonuclease domain protein	HNH endonuclease domain protein
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	794	1018	.	+	0	ID=FDIMNEEJ_04493;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04493;product=hypothetical protein	hypothetical protein
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	1019	1339	.	-	0	"ID=FDIMNEEJ_04494;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_BRICOLE_131;locus_tag=FDIMNEEJ_04494;note="""";product=hypothetical protein"	hypothetical protein
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	1520	1762	.	+	0	"ID=FDIMNEEJ_04495;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_PEANAM_36;locus_tag=FDIMNEEJ_04495;note="""";product=hypothetical protein"	hypothetical protein
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	1825	2172	.	+	0	"ID=FDIMNEEJ_04496;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:Pukovnik_32;locus_tag=FDIMNEEJ_04496;note="""";product=hypothetical protein"	hypothetical protein
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	2244	2465	.	+	0	ID=FDIMNEEJ_04497;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04497;product=hypothetical protein	hypothetical protein
CF00158-00160-24-1-12346	Aragorn:1.2	tRNA	2693	2767	.	+	.	ID=FDIMNEEJ_04498;inference=COORDINATES:profile:Aragorn:1.2;locus_tag=FDIMNEEJ_04498;product=tRNA-Met(cat)	tRNA-Met(cat)
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	2810	3979	.	-	0	ID=FDIMNEEJ_04499;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:RoPhREQ3_gp01;locus_tag=FDIMNEEJ_04499;product=phage integrase	phage integrase
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	4003	4365	.	-	0	ID=FDIMNEEJ_04500;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04500;product=hypothetical protein	hypothetical protein
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	5056	5442	.	+	0	"ID=FDIMNEEJ_04501;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_REY_2;locus_tag=FDIMNEEJ_04501;note="""";product=hypothetical protein"	hypothetical protein
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	5753	6415	.	-	0	ID=FDIMNEEJ_04502;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04502;product=hypothetical protein	hypothetical protein
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	6412	7026	.	-	0	ID=FDIMNEEJ_04503;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:DORI_86;locus_tag=FDIMNEEJ_04503;product=PinR	PinR
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	7372	11022	.	+	0	ID=FDIMNEEJ_04504;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04504;product=hypothetical protein	hypothetical protein
CF00158-00160-24-1-12346	Prodigal:2.6	CDS	11225	12124	.	+	0	ID=FDIMNEEJ_04505;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04505;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	1213	1788	.	+	0	ID=FDIMNEEJ_04506;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04506;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	1987	3012	.	+	0	ID=FDIMNEEJ_04507;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04507;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	3525	4424	.	-	0	ID=FDIMNEEJ_04508;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04508;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	4627	8277	.	-	0	ID=FDIMNEEJ_04509;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04509;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	8623	9237	.	+	0	ID=FDIMNEEJ_04510;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:DORI_86;locus_tag=FDIMNEEJ_04510;product=PinR	PinR
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	9234	9896	.	+	0	ID=FDIMNEEJ_04511;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04511;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	10207	10593	.	-	0	"ID=FDIMNEEJ_04512;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_REY_2;locus_tag=FDIMNEEJ_04512;note="""";product=hypothetical protein"	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	11284	11646	.	+	0	ID=FDIMNEEJ_04513;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04513;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	11670	12839	.	+	0	ID=FDIMNEEJ_04514;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:RoPhREQ3_gp01;locus_tag=FDIMNEEJ_04514;product=phage integrase	phage integrase
CF00160-00161-16-64181-107070	Aragorn:1.2	tRNA	12882	12956	.	-	.	ID=FDIMNEEJ_04515;inference=COORDINATES:profile:Aragorn:1.2;locus_tag=FDIMNEEJ_04515;product=tRNA-Met(cat)	tRNA-Met(cat)
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	13184	13405	.	-	0	ID=FDIMNEEJ_04516;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04516;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	13477	13824	.	-	0	"ID=FDIMNEEJ_04517;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:Pukovnik_32;locus_tag=FDIMNEEJ_04517;note="""";product=hypothetical protein"	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	13887	14129	.	-	0	"ID=FDIMNEEJ_04518;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_PEANAM_36;locus_tag=FDIMNEEJ_04518;note="""";product=hypothetical protein"	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	14310	14630	.	+	0	"ID=FDIMNEEJ_04519;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_BRICOLE_131;locus_tag=FDIMNEEJ_04519;note="""";product=hypothetical protein"	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	14631	14855	.	-	0	ID=FDIMNEEJ_04520;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04520;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	14858	15505	.	-	0	ID=FDIMNEEJ_04521;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_BAKA_50;locus_tag=FDIMNEEJ_04521;product=HNH endonuclease domain protein	HNH endonuclease domain protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	15502	16629	.	-	0	ID=FDIMNEEJ_04522;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_HUGHESYANG_166;locus_tag=FDIMNEEJ_04522;product=MRE11 double-strand break endo/exonuclease	MRE11 double-strand break endo/exonuclease
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	16695	16916	.	-	0	"ID=FDIMNEEJ_04523;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_AMINAY_35;locus_tag=FDIMNEEJ_04523;note="""";product=hypothetical protein"	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	16965	17879	.	-	0	ID=FDIMNEEJ_04524;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:MADRUGA_40;locus_tag=FDIMNEEJ_04524;product=lysin B	lysin B
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	17930	18346	.	-	0	ID=FDIMNEEJ_04525;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04525;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	18343	19716	.	-	0	ID=FDIMNEEJ_04526;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_BUD_10;locus_tag=FDIMNEEJ_04526;product=lysin A	lysin A
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	19775	19915	.	-	0	ID=FDIMNEEJ_04527;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04527;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	19979	20410	.	-	0	ID=FDIMNEEJ_04528;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_MOOMOO_21;locus_tag=FDIMNEEJ_04528;product=minor tail protein	minor tail protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	20426	21823	.	-	0	ID=FDIMNEEJ_04529;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04529;product=hypothetical protein	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	21826	22224	.	-	0	"ID=FDIMNEEJ_04530;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:Wildcat_46;locus_tag=FDIMNEEJ_04530;note="""";product=hypothetical protein"	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	22236	26360	.	-	0	ID=FDIMNEEJ_04531;eC_number=3.4.11.19;Name=dap_16;gene=dap_16;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01960;locus_tag=FDIMNEEJ_04531;product=D-aminopeptidase	D-aminopeptidase
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	26360	27445	.	-	0	ID=FDIMNEEJ_04532;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_NEBKISS_21;locus_tag=FDIMNEEJ_04532;product=minor tail protein	minor tail protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	27438	27956	.	-	0	"ID=FDIMNEEJ_04533;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_GAIA_19;locus_tag=FDIMNEEJ_04533;note="""";product=hypothetical protein"	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	27971	29767	.	-	0	ID=FDIMNEEJ_04534;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_GAIA_16;locus_tag=FDIMNEEJ_04534;product=minor tail protein	minor tail protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	29770	30873	.	-	0	ID=FDIMNEEJ_04535;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_NEBKISS_14;locus_tag=FDIMNEEJ_04535;product=minor tail protein	minor tail protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	30873	34871	.	-	0	ID=FDIMNEEJ_04536;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_GAIA_12;locus_tag=FDIMNEEJ_04536;product=tapemeasure	tapemeasure
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	34882	35193	.	-	0	ID=FDIMNEEJ_04537;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_LILSPOTTY_14;locus_tag=FDIMNEEJ_04537;product=tail assembly chaperone	tail assembly chaperone
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	35310	35576	.	-	0	ID=FDIMNEEJ_04538;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_NEBKISS_11;locus_tag=FDIMNEEJ_04538;product=tail assembly chaperone	tail assembly chaperone
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	35671	36258	.	-	0	ID=FDIMNEEJ_04539;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_GAIA_10;locus_tag=FDIMNEEJ_04539;product=tail assembly chaperone	tail assembly chaperone
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	36325	36702	.	-	0	ID=FDIMNEEJ_04540;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_GAIA_9;locus_tag=FDIMNEEJ_04540;product=minor tail protein	minor tail protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	36702	36968	.	-	0	"ID=FDIMNEEJ_04541;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_GAIA_8;locus_tag=FDIMNEEJ_04541;note="""";product=hypothetical protein"	hypothetical protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	36968	37303	.	-	0	ID=FDIMNEEJ_04542;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_THETABOB_9;locus_tag=FDIMNEEJ_04542;product=head-to-tail connector complex protein	head-to-tail connector complex protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	37300	37872	.	-	0	ID=FDIMNEEJ_04543;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_HADES_7;locus_tag=FDIMNEEJ_04543;product=head-to-tail adaptor	head-to-tail adaptor
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	37872	38702	.	-	0	ID=FDIMNEEJ_04544;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SG4_6;locus_tag=FDIMNEEJ_04544;product=capsid protein	capsid protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	38724	39338	.	-	0	ID=FDIMNEEJ_04545;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_KRAKATAU_6;locus_tag=FDIMNEEJ_04545;product=scaffolding protein	scaffolding protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	39389	40753	.	-	0	ID=FDIMNEEJ_04546;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SPARTACUS_3;locus_tag=FDIMNEEJ_04546;product=portal protein	portal protein
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	40772	42424	.	-	0	ID=FDIMNEEJ_04547;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_MATTES_2;locus_tag=FDIMNEEJ_04547;product=terminase large subunit	terminase large subunit
CF00160-00161-16-64181-107070	Prodigal:2.6	CDS	42432	42890	.	-	0	ID=FDIMNEEJ_04548;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_KRISTARAM_2;locus_tag=FDIMNEEJ_04548;product=terminase small subunit	terminase small subunit
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	137	430	.	-	0	ID=FDIMNEEJ_04549;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04549;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	436	594	.	-	0	ID=FDIMNEEJ_04550;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04550;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	591	1400	.	-	0	ID=FDIMNEEJ_04551;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04551;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	1541	1714	.	-	0	ID=FDIMNEEJ_04552;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04552;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	1744	1965	.	-	0	ID=FDIMNEEJ_04553;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04553;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	1970	2260	.	-	0	ID=FDIMNEEJ_04554;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:DORI_84;locus_tag=FDIMNEEJ_04554;product=flagellar hook length control protein-like protein	flagellar hook length control protein-like protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	2257	2721	.	-	0	"ID=FDIMNEEJ_04555;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:DORI_83;locus_tag=FDIMNEEJ_04555;note="""";product=hypothetical protein"	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	3102	5648	.	-	0	ID=FDIMNEEJ_04556;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04556;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	5664	5888	.	-	0	ID=FDIMNEEJ_04557;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04557;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	6031	6261	.	-	0	ID=FDIMNEEJ_04558;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04558;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	6468	7649	.	-	0	ID=FDIMNEEJ_04559;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_WIDEWALE_35;locus_tag=FDIMNEEJ_04559;product=tyrosine integrase	tyrosine integrase
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	7909	8202	.	+	0	ID=FDIMNEEJ_04560;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04560;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	8202	9263	.	+	0	ID=FDIMNEEJ_04561;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04561;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	9260	9691	.	+	0	ID=FDIMNEEJ_04562;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04562;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	9812	10318	.	-	0	ID=FDIMNEEJ_04563;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04563;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Aragorn:1.2	tRNA	10847	10933	.	-	.	ID=FDIMNEEJ_04564;inference=COORDINATES:profile:Aragorn:1.2;locus_tag=FDIMNEEJ_04564;product=tRNA-Gln(ctg)	tRNA-Gln(ctg)
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	11306	11614	.	+	0	ID=FDIMNEEJ_04565;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04565;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	11602	12207	.	-	0	ID=FDIMNEEJ_04566;eC_number=3.6.1.13;Name=nudF;db_xref=COG:COG0494;gene=nudF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P54570;locus_tag=FDIMNEEJ_04566;product=ADP-ribose pyrophosphatase	ADP-ribose pyrophosphatase
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	12231	12602	.	+	0	ID=FDIMNEEJ_04567;eC_number=5.3.3.1;Name=ksi;gene=ksi;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P00947;locus_tag=FDIMNEEJ_04567;product=Steroid Delta-isomerase	Steroid Delta-isomerase
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	12696	14441	.	+	0	ID=FDIMNEEJ_04568;Name=kefB;gene=kefB;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01412;locus_tag=FDIMNEEJ_04568;product=Glutathione-regulated potassium-efflux system protein KefB	Glutathione-regulated potassium-efflux system protein KefB
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	14466	15338	.	-	0	ID=FDIMNEEJ_04569;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04569;product=hypothetical protein	hypothetical protein
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	15400	16278	.	-	0	ID=FDIMNEEJ_04570;eC_number=1.1.98.2;Name=fgd;gene=fgd;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_02123;locus_tag=FDIMNEEJ_04570;product=F420-dependent glucose-6-phosphate dehydrogenase	F420-dependent glucose-6-phosphate dehydrogenase
CF00164-00165-23-4506-21432	Prodigal:2.6	CDS	16306	16758	.	+	0	ID=FDIMNEEJ_04571;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04571;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	1	411	.	-	0	ID=FDIMNEEJ_04572;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04572;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	411	641	.	-	0	ID=FDIMNEEJ_04573;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04573;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	666	1100	.	-	0	ID=FDIMNEEJ_04574;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04574;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	1097	1735	.	-	0	ID=FDIMNEEJ_04575;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04575;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	1774	2013	.	-	0	ID=FDIMNEEJ_04576;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04576;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	2010	2285	.	-	0	ID=FDIMNEEJ_04577;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:PBI_RACECAR_191;locus_tag=FDIMNEEJ_04577;product=NrdH-like glutaredoxin	NrdH-like glutaredoxin
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	2522	2878	.	-	0	ID=FDIMNEEJ_04578;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_ALLEYCAT_87;locus_tag=FDIMNEEJ_04578;product=queuine tRNA-ribosyltransferase	queuine tRNA-ribosyltransferase
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	3096	5063	.	-	0	ID=FDIMNEEJ_04579;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_VANDEWEGE_61;locus_tag=FDIMNEEJ_04579;product=DNA methyltransferase	DNA methyltransferase
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	5231	5644	.	-	0	ID=FDIMNEEJ_04580;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04580;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	5696	6229	.	-	0	"ID=FDIMNEEJ_04581;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:Combined_VF_Myco.faa:SEA_CRACKLEWINK_77;locus_tag=FDIMNEEJ_04581;note="""";product=hypothetical protein"	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	6222	6428	.	-	0	ID=FDIMNEEJ_04582;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04582;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	6510	6764	.	-	0	ID=FDIMNEEJ_04583;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04583;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	6859	8061	.	+	0	ID=FDIMNEEJ_04584;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04584;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	8136	8405	.	+	0	ID=FDIMNEEJ_04585;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04585;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	8550	8792	.	+	0	ID=FDIMNEEJ_04586;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04586;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	8929	9210	.	-	0	ID=FDIMNEEJ_04587;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04587;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	9213	9440	.	-	0	ID=FDIMNEEJ_04588;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04588;product=hypothetical protein	hypothetical protein
CF00166-00167-48-10735-27414	Prodigal:2.6	CDS	9568	9927	.	+	0	ID=FDIMNEEJ_04589;inference=ab initio prediction:Prodigal:2.6;locus_tag=FDIMNEEJ_04589;product=hypothetical protein	hypothetical protein
